transaction_id,account_id,customer_id,timestamp,channel,mcc,business_type,country,txn_country,device_id,amount,hour,dayofweek,is_weekend,is_fraud,fraud_type
T411849,A200174,C100437,2025-05-03 11:06:10,Card,7399-BusinessServices,Retail,CA,CA,D300005,138.44,11,5,1,0,
T405530,A200523,C100304,2025-05-03 12:04:34,Card,4899-Utilities,Wholesale,MX,MX,D300015,1728.33,12,5,1,0,
T409790,A200371,C100075,2025-05-03 12:42:36,Card,5995-Pets,SaaS,CA,IN,D300560,1.0,12,5,1,0,
T407104,A200459,C100029,2025-05-03 13:14:28,Card,5411-Grocery,Retail,PH,PH,D300479,105.82,13,5,1,0,
T411788,A200050,C100421,2025-05-03 13:33:41,RTP,7399-BusinessServices,E-commerce,CN,CN,D300771,387.19,13,5,1,0,
T404996,A200217,C100199,2025-05-03 14:10:21,EFT,4111-Transport,Restaurant,FR,FR,D300059,63.78,14,5,1,0,
T406567,A200600,C100346,2025-05-03 14:36:16,RTP,5942-Books,Services,NG,FR,D300514,1272.06,14,5,1,0,
T402202,A200587,C100134,2025-05-03 15:15:38,Card,5942-Books,E-commerce,DE,DE,D300719,170.67,15,5,1,0,
T411179,A200110,C100486,2025-05-03 15:24:11,Card,5942-Books,Contractor,PK,PK,D300324,249.23,15,5,1,0,
T407057,A200326,C100011,2025-05-03 15:25:54,EFT,4814-Telecom,E-commerce,ES,ES,D300139,41.6,15,5,1,0,
T409702,A200539,C100347,2025-05-03 15:30:27,Card,5411-Grocery,Services,PK,PK,D300157,746.84,15,5,1,0,
T404859,A200345,C100293,2025-05-03 15:48:09,Card,5995-Pets,Wholesale,ES,ES,D300123,682.76,15,5,1,0,
T402796,A200265,C100318,2025-05-03 15:57:51,Card,4899-Utilities,Retail,GB,GB,D300353,163.58,15,5,1,0,
T410731,A200421,C100452,2025-05-03 16:03:46,EFT,5999-MiscRetail,Retail,PH,MX,D300411,67.08,16,5,1,0,
T407045,A200023,C100069,2025-05-03 16:17:48,Card,5732-Electronics,Restaurant,PK,PK,D300796,62.87,16,5,1,0,
T408484,A200621,C100119,2025-05-03 16:19:35,EFT,7399-BusinessServices,Wholesale,DE,DE,D300791,2547.47,16,5,1,0,
T407557,A200633,C100073,2025-05-03 16:39:17,Card,4814-Telecom,Services,DE,DE,D300578,255.13,16,5,1,0,
T402170,A200065,C100100,2025-05-03 16:42:52,EFT,7399-BusinessServices,E-commerce,PH,PH,D300475,62.21,16,5,1,0,
T402375,A200454,C100267,2025-05-03 17:15:42,Card,5999-MiscRetail,E-commerce,US,US,D300649,206.82,17,5,1,0,
T402388,A200298,C100291,2025-05-03 17:39:17,ACH,5411-Grocery,SaaS,GB,GB,D300669,231.59,17,5,1,0,
T411516,A200586,C100306,2025-05-03 18:01:22,ACH,4814-Telecom,Contractor,GB,GB,D300522,705.99,18,5,1,0,
T405923,A200447,C100297,2025-05-03 18:08:28,Card,5942-Books,Restaurant,DE,DE,D300062,3.85,18,5,1,0,
T402573,A200448,C100423,2025-05-03 18:15:11,ACH,5995-Pets,Services,DE,DE,D300444,561.04,18,5,1,0,
T401795,A200338,C100358,2025-05-03 18:30:18,Card,4111-Transport,Non-profit,DE,DE,D300207,358.62,18,5,1,0,
T405049,A200434,C100025,2025-05-03 19:17:04,Card,5411-Grocery,Non-profit,CN,CN,D300695,242.89,19,5,1,0,
T404428,A200428,C100221,2025-05-03 20:10:41,EFT,4111-Transport,E-commerce,MX,MX,D300268,1.0,20,5,1,0,
T402416,A200509,C100485,2025-05-03 21:13:38,Interac,4111-Transport,Non-profit,IN,IN,D300299,1.0,21,5,1,0,
T402824,A200395,C100492,2025-05-03 22:11:10,Interac,5995-Pets,Contractor,PH,PH,D300214,866.93,22,5,1,0,
T400570,A200551,C100111,2025-05-03 22:20:17,Card,7399-BusinessServices,Services,MX,MX,D300089,621.38,22,5,1,0,
T402176,A200684,C100472,2025-05-03 22:35:31,ACH,5995-Pets,Contractor,MX,MX,D300016,1010.7,22,5,1,0,
T401194,A200064,C100066,2025-05-03 23:02:41,Card,4814-Telecom,Restaurant,IN,IN,D300338,23.65,23,5,1,0,
T411391,A200346,C100304,2025-05-04 01:23:15,ACH,5999-MiscRetail,Wholesale,MX,MX,D300549,2364.58,1,6,1,0,
T403869,A200307,C100183,2025-05-04 01:36:48,Card,5995-Pets,Non-profit,PH,PH,D300272,92.72,1,6,1,0,
T402427,A200525,C100351,2025-05-04 02:29:59,ACH,4814-Telecom,SaaS,PH,PH,D300771,99.84,2,6,1,0,
T401130,A200588,C100029,2025-05-04 02:58:12,Card,5812-Restaurants,Retail,PH,DE,D300638,27.07,2,6,1,0,
T407645,A200406,C100448,2025-05-04 02:58:30,Card,5995-Pets,Contractor,IN,IN,D300652,1530.05,2,6,1,0,
T401584,A200110,C100486,2025-05-04 04:47:31,EFT,5812-Restaurants,Contractor,PK,PK,D300114,448.57,4,6,1,0,
T400645,A200044,C100448,2025-05-04 04:50:32,Wire,5814-FastFood,Contractor,IN,IN,D300217,58.74,4,6,1,0,
T402442,A200200,C100098,2025-05-04 05:21:54,EFT,4111-Transport,SaaS,GB,GB,D300598,321.85,5,6,1,0,
T400580,A200642,C100177,2025-05-04 08:19:51,Card,5999-MiscRetail,Services,NG,NG,D300349,385.74,8,6,1,0,
T408579,A200105,C100323,2025-05-04 09:08:51,Card,5999-MiscRetail,E-commerce,CN,CN,D300183,184.58,9,6,1,0,
T410832,A200690,C100399,2025-05-04 09:26:44,Wire,5732-Electronics,Non-profit,CN,CN,D300399,1189.99,9,6,1,0,
T400144,A200196,C100191,2025-05-04 09:46:34,EFT,5995-Pets,Retail,ES,ES,D300769,168.55,9,6,1,0,
T400539,A200017,C100404,2025-05-04 10:10:21,Card,4899-Utilities,Retail,ES,ES,D300168,1.0,10,6,1,0,
T411448,A200181,C100358,2025-05-04 10:11:33,Card,4899-Utilities,Non-profit,DE,DE,D300207,126.8,10,6,1,0,
T408322,A200685,C100402,2025-05-04 11:45:09,Interac,5814-FastFood,Restaurant,MX,MX,D300401,55.01,11,6,1,0,
T405286,A200186,C100388,2025-05-04 12:33:44,EFT,5732-Electronics,Restaurant,IN,IN,D300223,36.15,12,6,1,0,
T401185,A200601,C100246,2025-05-04 13:00:31,Interac,4111-Transport,Non-profit,DE,DE,D300284,229.79,13,6,1,0,
T410738,A200640,C100086,2025-05-04 13:11:36,Interac,5812-Restaurants,SaaS,CN,CN,D300096,152.9,13,6,1,0,
T404868,A200414,C100081,2025-05-04 13:26:36,Interac,5814-FastFood,Restaurant,ES,ES,D300641,1.0,13,6,1,0,
T404781,A200249,C100169,2025-05-04 13:35:34,Card,7399-BusinessServices,Wholesale,ES,ES,D300383,3030.6,13,6,1,0,
T409855,A200682,C100430,2025-05-04 13:51:34,Interac,4111-Transport,Restaurant,NG,NG,D300077,44.88,13,6,1,0,
T409673,A200333,C100209,2025-05-04 13:53:08,Interac,4111-Transport,Wholesale,NG,GB,D300079,1417.28,13,6,1,0,
T400212,A200466,C100274,2025-05-04 14:10:04,Card,5942-Books,Services,DE,DE,D300030,267.01,14,6,1,0,
T407646,A200663,C100269,2025-05-04 14:23:55,ACH,5995-Pets,Services,PK,PK,D300535,755.6,14,6,1,0,
T408459,A200275,C100457,2025-05-04 15:31:37,Wire,5812-Restaurants,Non-profit,CA,CA,D300094,295.88,15,6,1,0,
T411172,A200499,C100435,2025-05-04 15:33:22,ACH,4814-Telecom,Non-profit,MX,MX,D300097,305.68,15,6,1,0,
T404225,A200255,C100140,2025-05-04 15:37:18,Card,5732-Electronics,E-commerce,PH,PH,D300164,109.59,15,6,1,0,
T403850,A200528,C100215,2025-05-04 15:40:18,Card,4814-Telecom,Services,ES,ES,D300467,477.59,15,6,1,0,
T403084,A200327,C100310,2025-05-04 16:48:01,EFT,5732-Electronics,E-commerce,GB,GB,D300127,113.89,16,6,1,0,
T409663,A200613,C100200,2025-05-04 17:04:18,Wire,5814-FastFood,Contractor,PH,PH,D300462,2275.68,17,6,1,0,
T400561,A200094,C100185,2025-05-04 17:19:17,ACH,5812-Restaurants,SaaS,FR,FR,D300642,297.85,17,6,1,0,
T405130,A200405,C100275,2025-05-04 17:48:06,Card,4111-Transport,Non-profit,IN,IN,D300735,469.78,17,6,1,0,
T407623,A200171,C100488,2025-05-04 19:53:35,Interac,5999-MiscRetail,SaaS,GB,GB,D300646,211.52,19,6,1,0,
T404319,A200429,C100431,2025-05-04 20:06:32,Wire,5814-FastFood,Contractor,US,US,D300788,2165.29,20,6,1,0,
T400613,A200620,C100229,2025-05-04 21:15:02,ACH,4111-Transport,Services,CN,CN,D300418,705.94,21,6,1,0,
T404724,A200422,C100406,2025-05-04 21:18:24,Card,5999-MiscRetail,E-commerce,CN,CN,D300680,65.71,21,6,1,0,
T403591,A200259,C100418,2025-05-04 22:16:08,EFT,5999-MiscRetail,Contractor,CA,CA,D300140,1481.91,22,6,1,0,
T411950,A200267,C100418,2025-05-04 22:21:39,ACH,5732-Electronics,Contractor,CA,CA,D300140,619.86,22,6,1,0,
T402240,A200033,C100149,2025-05-04 22:39:51,Card,5995-Pets,Contractor,FR,FR,D300282,1785.63,22,6,1,0,
T406647,A200341,C100445,2025-05-04 22:41:22,ACH,4899-Utilities,Restaurant,CA,IN,D300513,87.47,22,6,1,0,
T409050,A200323,C100204,2025-05-04 22:42:24,ACH,5732-Electronics,Non-profit,MX,MX,D300313,151.32,22,6,1,0,
T408525,A200299,C100136,2025-05-04 22:51:51,Card,4814-Telecom,SaaS,GB,GB,D300710,103.86,22,6,1,0,
T411513,A200287,C100098,2025-05-04 23:46:17,Card,4899-Utilities,SaaS,GB,GB,D300598,1.0,23,6,1,0,
T403758,A200056,C100311,2025-05-04 23:58:09,ACH,4111-Transport,E-commerce,PK,PK,D300583,230.78,23,6,1,0,
T410664,A200220,C100228,2025-05-05 00:09:11,Wire,4899-Utilities,E-commerce,CA,CA,D300530,793.49,0,0,0,0,
T405032,A200050,C100421,2025-05-05 00:14:31,ACH,5411-Grocery,E-commerce,CN,CN,D300168,227.76,0,0,0,0,
T402264,A200607,C100315,2025-05-05 00:32:38,Wire,5732-Electronics,Restaurant,CA,CA,D300640,282.26,0,0,0,0,
T406736,A200039,C100048,2025-05-05 00:37:56,Card,5411-Grocery,SaaS,CN,CN,D300478,388.59,0,0,0,0,
T406713,A200408,C100473,2025-05-05 00:39:13,Interac,4899-Utilities,E-commerce,FR,FR,D300156,43.86,0,0,0,0,
T401743,A200089,C100286,2025-05-05 02:09:39,ACH,5995-Pets,E-commerce,IN,PH,D300158,220.5,2,0,0,0,
T401076,A200408,C100473,2025-05-05 02:52:26,Card,5995-Pets,E-commerce,FR,FR,D300679,124.44,2,0,0,0,
T401690,A200610,C100465,2025-05-05 03:58:49,Card,5812-Restaurants,Non-profit,US,US,D300591,313.55,3,0,0,0,
T404617,A200378,C100475,2025-05-05 05:06:11,Card,5814-FastFood,Non-profit,MX,MX,D300132,160.35,5,0,0,0,
T403155,A200666,C100139,2025-05-05 05:57:54,Card,5942-Books,Non-profit,CN,CN,D300247,48.25,5,0,0,0,
T403402,A200293,C100335,2025-05-05 06:38:18,Wire,5812-Restaurants,E-commerce,GB,US,D300098,1583.07,6,0,0,0,
T407612,A200418,C100405,2025-05-05 07:10:51,EFT,5995-Pets,Services,ES,ES,D300228,400.91,7,0,0,0,
T409906,A200574,C100159,2025-05-05 08:12:53,Card,5942-Books,E-commerce,CN,CN,D300089,19.33,8,0,0,0,
T411749,A200101,C100178,2025-05-05 09:10:33,Card,5732-Electronics,SaaS,US,US,D300369,79.95,9,0,0,0,
T405030,A200504,C100121,2025-05-05 09:17:43,EFT,5995-Pets,Restaurant,US,US,D300256,55.28,9,0,0,0,
T411068,A200308,C100339,2025-05-05 09:35:43,Interac,7399-BusinessServices,Retail,CA,CA,D300060,96.55,9,0,0,0,
T404282,A200342,C100137,2025-05-05 10:00:57,EFT,5942-Books,Non-profit,CN,CN,D300639,109.71,10,0,0,0,
T401167,A200654,C100457,2025-05-05 10:25:31,Card,4111-Transport,Non-profit,CA,CA,D300261,96.97,10,0,0,0,
T409854,A200659,C100010,2025-05-05 11:17:55,ACH,7399-BusinessServices,Services,FR,FR,D300318,9943.61,11,0,0,1,structuring
T411782,A200446,C100184,2025-05-05 11:34:55,Card,5812-Restaurants,Contractor,PK,PK,D300180,790.48,11,0,0,0,
T406722,A200216,C100231,2025-05-05 11:46:42,ACH,5814-FastFood,Retail,NG,NG,D300097,45.72,11,0,0,0,
T406991,A200656,C100096,2025-05-05 11:52:05,Wire,7399-BusinessServices,E-commerce,FR,FR,D300184,631.88,11,0,0,0,
T407798,A200551,C100111,2025-05-05 12:10:39,Interac,7399-BusinessServices,Services,MX,MX,D300424,669.35,12,0,0,0,
T401087,A200589,C100105,2025-05-05 12:41:37,Card,5812-Restaurants,Services,CA,CA,D300266,363.57,12,0,0,0,
T410174,A200172,C100122,2025-05-05 12:48:05,EFT,7399-BusinessServices,Services,MX,MX,D300206,673.29,12,0,0,0,
T400223,A200580,C100130,2025-05-05 13:14:45,Card,5814-FastFood,Wholesale,PH,PH,D300716,2589.39,13,0,0,0,
T401820,A200029,C100420,2025-05-05 13:24:16,ACH,5812-Restaurants,Contractor,ES,ES,D300718,935.59,13,0,0,0,
T410294,A200228,C100161,2025-05-05 13:26:33,ACH,5942-Books,E-commerce,DE,DE,D300064,111.75,13,0,0,0,
T411080,A200645,C100287,2025-05-05 13:37:42,EFT,4111-Transport,Restaurant,NG,NG,D300708,35.05,13,0,0,0,
T400841,A200529,C100107,2025-05-05 14:29:23,Wire,4814-Telecom,Contractor,PK,PK,D300383,9931.05,14,0,0,1,structuring
T404705,A200204,C100119,2025-05-05 14:52:55,ACH,5732-Electronics,Wholesale,DE,DE,D300470,1.0,14,0,0,0,
T402969,A200427,C100152,2025-05-05 15:05:33,Card,4814-Telecom,Retail,PH,PH,D300238,168.81,15,0,0,0,
T403160,A200386,C100349,2025-05-05 15:11:28,EFT,7399-BusinessServices,Wholesale,CA,CA,D300044,758.17,15,0,0,0,
T411005,A200433,C100238,2025-05-05 15:21:19,Wire,5942-Books,Restaurant,PH,PH,D300121,2152.78,15,0,0,0,
T400928,A200634,C100469,2025-05-05 15:31:03,ACH,5732-Electronics,SaaS,MX,MX,D300473,352.07,15,0,0,0,
T400080,A200289,C100185,2025-05-05 16:06:33,Card,5814-FastFood,SaaS,FR,FR,D300642,4.09,16,0,0,0,
T402587,A200073,C100221,2025-05-05 16:13:15,ACH,5812-Restaurants,E-commerce,MX,MX,D300481,223.6,16,0,0,0,
T403767,A200660,C100352,2025-05-05 16:53:39,EFT,5812-Restaurants,Contractor,US,US,D300004,42.08,16,0,0,0,
T409132,A200451,C100034,2025-05-05 17:15:28,Card,4899-Utilities,Restaurant,NG,NG,D300643,21.18,17,0,0,0,
T401158,A200212,C100305,2025-05-05 17:41:30,Card,4899-Utilities,Restaurant,PH,PH,D300627,54.41,17,0,0,0,
T411983,A200109,C100183,2025-05-05 17:45:45,Wire,5942-Books,Non-profit,PH,PH,D300037,401.78,17,0,0,0,
T401009,A200560,C100456,2025-05-05 18:32:29,EFT,5999-MiscRetail,Wholesale,CN,CN,D300287,2960.9,18,0,0,0,
T405446,A200207,C100306,2025-05-05 18:47:01,Interac,5942-Books,Contractor,GB,IN,D300470,211.84,18,0,0,0,
T408056,A200008,C100496,2025-05-05 19:23:16,Card,5814-FastFood,Services,IN,IN,D300209,419.74,19,0,0,0,
T411804,A200210,C100000,2025-05-05 20:21:42,Card,5732-Electronics,Non-profit,CA,CA,D300169,546.44,20,0,0,0,
T407435,A200350,C100440,2025-05-05 21:14:14,ACH,5942-Books,Restaurant,GB,GB,D300265,21.58,21,0,0,0,
T408493,A200496,C100085,2025-05-05 21:25:43,ACH,4899-Utilities,Wholesale,DE,DE,D300025,1853.15,21,0,0,0,
T409264,A200153,C100252,2025-05-05 21:30:50,ACH,5812-Restaurants,Services,FR,FR,D300767,348.45,21,0,0,0,
T407318,A200479,C100336,2025-05-05 21:51:42,EFT,4814-Telecom,SaaS,NG,NG,D300679,664.99,21,0,0,0,
T409590,A200396,C100487,2025-05-05 22:13:28,Card,7399-BusinessServices,E-commerce,PH,PH,D300731,123.74,22,0,0,0,
T411116,A200323,C100204,2025-05-05 22:36:09,Card,7399-BusinessServices,Non-profit,MX,MX,D300287,134.83,22,0,0,0,
T408164,A200454,C100267,2025-05-05 22:36:21,ACH,5999-MiscRetail,E-commerce,US,US,D300109,196.13,22,0,0,0,
T405847,A200061,C100232,2025-05-05 23:12:10,ACH,5814-FastFood,Non-profit,PH,PH,D300517,23.34,23,0,0,0,
T409242,A200638,C100318,2025-05-05 23:59:23,Card,7399-BusinessServices,Retail,GB,GB,D300496,101.21,23,0,0,0,
T404317,A200301,C100278,2025-05-06 00:02:23,Interac,4111-Transport,Wholesale,IN,IN,D300022,2954.31,0,1,0,0,
T409430,A200257,C100058,2025-05-06 00:06:17,EFT,5732-Electronics,Retail,NG,NG,D300274,1.0,0,1,0,0,
T400071,A200323,C100204,2025-05-06 00:18:46,EFT,4899-Utilities,Non-profit,MX,MX,D300176,16.27,0,1,0,0,
T400717,A200108,C100343,2025-05-06 01:09:48,Card,4899-Utilities,SaaS,ES,ES,D300191,318.94,1,1,0,0,
T404653,A200326,C100011,2025-05-06 01:09:55,Card,5812-Restaurants,E-commerce,ES,ES,D300139,10.97,1,1,0,0,
T410797,A200019,C100333,2025-05-06 01:13:19,Interac,5411-Grocery,E-commerce,FR,FR,D300078,1.0,1,1,0,0,
T406084,A200380,C100395,2025-05-06 01:47:50,EFT,5942-Books,SaaS,FR,FR,D300484,9.0,1,1,0,0,
T405225,A200547,C100250,2025-05-06 02:23:30,ACH,4899-Utilities,E-commerce,IN,DE,D300260,132.75,2,1,0,0,
T411770,A200463,C100245,2025-05-06 02:27:58,EFT,7399-BusinessServices,Services,FR,US,D300276,659.76,2,1,0,0,
T401375,A200127,C100318,2025-05-06 03:07:09,EFT,5411-Grocery,Retail,GB,GB,D300353,44.09,3,1,0,0,
T411297,A200325,C100458,2025-05-06 03:25:25,EFT,5942-Books,Contractor,CA,CA,D300732,1.0,3,1,0,0,
T406922,A200443,C100272,2025-05-06 03:31:19,ACH,5942-Books,Non-profit,CA,CA,D300588,242.34,3,1,0,0,
T405026,A200459,C100029,2025-05-06 04:38:26,Card,4814-Telecom,Retail,PH,PH,D300086,49.99,4,1,0,0,
T410837,A200042,C100069,2025-05-06 05:23:47,Card,4111-Transport,Restaurant,PK,PK,D300796,58.76,5,1,0,0,
T402659,A200315,C100468,2025-05-06 06:12:02,Interac,5814-FastFood,Non-profit,NG,CN,D300651,419.81,6,1,0,0,
T402680,A200418,C100405,2025-05-06 06:23:59,ACH,5999-MiscRetail,Services,ES,ES,D300228,584.31,6,1,0,0,
T404296,A200315,C100468,2025-05-06 06:38:35,EFT,5411-Grocery,Non-profit,NG,NG,D300511,1.0,6,1,0,0,
T411371,A200452,C100278,2025-05-06 07:12:10,Card,4814-Telecom,Wholesale,IN,IN,D300022,1130.93,7,1,0,0,
T400731,A200662,C100255,2025-05-06 07:31:07,Interac,7399-BusinessServices,SaaS,DE,DE,D300172,134.98,7,1,0,0,
T411097,A200245,C100098,2025-05-06 08:08:14,Interac,5942-Books,SaaS,GB,GB,D300288,143.21,8,1,0,0,
T402198,A200635,C100124,2025-05-06 08:20:05,ACH,5814-FastFood,Services,US,NG,D300516,1.0,8,1,0,0,
T409970,A200486,C100211,2025-05-06 09:52:05,Wire,5812-Restaurants,SaaS,CA,CA,D300687,2926.35,9,1,0,0,
T401291,A200149,C100048,2025-05-06 10:16:35,Card,5732-Electronics,SaaS,CN,CN,D300156,92.88,10,1,0,0,
T401151,A200400,C100332,2025-05-06 10:19:25,ACH,7399-BusinessServices,Contractor,US,US,D300365,2103.6,10,1,0,0,
T403291,A200699,C100410,2025-05-06 10:20:16,Card,5411-Grocery,Wholesale,DE,DE,D300110,2507.12,10,1,0,0,
T408586,A200552,C100098,2025-05-06 10:40:08,Interac,5411-Grocery,SaaS,GB,GB,D300598,257.81,10,1,0,0,
T402817,A200403,C100066,2025-05-06 10:45:04,EFT,5999-MiscRetail,Restaurant,IN,IN,D300053,55.53,10,1,0,0,
T403153,A200507,C100315,2025-05-06 11:00:57,ACH,4899-Utilities,Restaurant,CA,CA,D300095,47.43,11,1,0,0,
T407950,A200290,C100310,2025-05-06 11:03:17,EFT,4899-Utilities,E-commerce,GB,GB,D300127,1.0,11,1,0,0,
T405861,A200384,C100223,2025-05-06 11:09:24,EFT,7399-BusinessServices,E-commerce,PH,PH,D300152,215.91,11,1,0,0,
T404459,A200537,C100373,2025-05-06 12:16:26,EFT,5999-MiscRetail,Non-profit,DE,DE,D300259,28.55,12,1,0,0,
T408526,A200252,C100466,2025-05-06 12:19:35,ACH,5999-MiscRetail,Services,DE,DE,D300088,38.98,12,1,0,0,
T407678,A200210,C100000,2025-05-06 12:25:57,Interac,5411-Grocery,Non-profit,CA,CA,D300267,282.64,12,1,0,0,
T405757,A200479,C100336,2025-05-06 12:26:15,Card,4111-Transport,SaaS,NG,NG,D300675,268.02,12,1,0,0,
T402028,A200261,C100383,2025-05-06 12:45:41,ACH,5999-MiscRetail,E-commerce,DE,DE,D300649,175.06,12,1,0,0,
T404018,A200261,C100383,2025-05-06 13:49:53,EFT,7399-BusinessServices,E-commerce,DE,DE,D300045,193.54,13,1,0,0,
T402781,A200624,C100308,2025-05-06 14:07:06,Card,5411-Grocery,Wholesale,US,GB,D300097,2291.45,14,1,0,0,
T405682,A200672,C100222,2025-05-06 14:54:07,Wire,5812-Restaurants,Wholesale,MX,MX,D300262,3165.86,14,1,0,0,
T404430,A200369,C100239,2025-05-06 15:32:35,Interac,4814-Telecom,Restaurant,GB,GB,D300262,31.71,15,1,0,0,
T403972,A200074,C100139,2025-05-06 16:45:55,Card,4814-Telecom,Non-profit,CN,CN,D300508,75.4,16,1,0,0,
T408819,A200045,C100241,2025-05-06 16:58:19,EFT,4111-Transport,Contractor,DE,DE,D300288,1017.41,16,1,0,0,
T408128,A200220,C100228,2025-05-06 16:58:28,RTP,5812-Restaurants,E-commerce,CA,US,D300318,565.07,16,1,0,0,
T409503,A200566,C100061,2025-05-06 16:59:13,EFT,5732-Electronics,Contractor,GB,GB,D300081,505.77,16,1,0,0,
T400195,A200387,C100157,2025-05-06 17:05:00,EFT,4814-Telecom,Services,FR,MX,D300108,275.5,17,1,0,0,
T400983,A200026,C100335,2025-05-06 19:07:25,Card,5999-MiscRetail,E-commerce,GB,GB,D300098,193.57,19,1,0,0,
T407818,A200051,C100318,2025-05-06 19:11:09,Card,7399-BusinessServices,Retail,GB,GB,D300766,81.04,19,1,0,0,
T408112,A200483,C100425,2025-05-06 19:27:03,ACH,5814-FastFood,E-commerce,NG,NG,D300348,64.58,19,1,0,0,
T401500,A200507,C100315,2025-05-06 20:12:54,Wire,5942-Books,Restaurant,CA,CA,D300095,1347.27,20,1,0,0,
T407742,A200638,C100318,2025-05-06 21:09:23,Interac,5411-Grocery,Retail,GB,GB,D300353,57.98,21,1,0,0,
T401397,A200116,C100161,2025-05-06 23:03:19,Card,4899-Utilities,E-commerce,DE,DE,D300468,275.56,23,1,0,0,
T408580,A200414,C100081,2025-05-06 23:04:18,Wire,5812-Restaurants,Restaurant,ES,ES,D300579,412.45,23,1,0,0,
T401957,A200577,C100459,2025-05-06 23:20:20,ACH,5995-Pets,Non-profit,ES,ES,D300130,207.61,23,1,0,0,
T410600,A200077,C100291,2025-05-06 23:29:55,Card,5995-Pets,SaaS,GB,GB,D300258,419.65,23,1,0,0,
T403872,A200067,C100480,2025-05-07 00:31:32,EFT,5942-Books,Retail,CN,CN,D300736,75.16,0,2,0,0,
T407248,A200160,C100265,2025-05-07 00:39:05,Card,7399-BusinessServices,E-commerce,CN,CN,D300599,104.02,0,2,0,0,
T401208,A200275,C100457,2025-05-07 00:43:41,EFT,5942-Books,Non-profit,CA,CA,D300261,348.23,0,2,0,0,
T406559,A200401,C100247,2025-05-07 00:48:21,Wire,5995-Pets,Non-profit,PK,PK,D300713,540.74,0,2,0,0,
T411098,A200045,C100241,2025-05-07 01:37:21,ACH,5732-Electronics,Contractor,DE,DE,D300017,507.9,1,2,0,0,
T401929,A200422,C100406,2025-05-07 01:48:06,EFT,5732-Electronics,E-commerce,CN,CN,D300026,114.64,1,2,0,0,
T403357,A200015,C100327,2025-05-07 01:58:42,Interac,5812-Restaurants,E-commerce,CA,CA,D300751,50.39,1,2,0,0,
T400648,A200276,C100424,2025-05-07 02:01:06,Card,5942-Books,Contractor,MX,MX,D300354,388.72,2,2,0,0,
T410816,A200195,C100081,2025-05-07 03:12:46,Card,5942-Books,Restaurant,ES,MX,D300050,32.24,3,2,0,0,
T404588,A200159,C100246,2025-05-07 03:42:24,ACH,4111-Transport,Non-profit,DE,DE,D300244,153.09,3,2,0,0,
T403213,A200665,C100423,2025-05-07 04:02:29,ACH,5999-MiscRetail,Services,DE,DE,D300535,190.88,4,2,0,0,
T411205,A200695,C100167,2025-05-07 04:21:47,ACH,5814-FastFood,SaaS,CN,CN,D300363,174.13,4,2,0,0,
T411094,A200068,C100136,2025-05-07 04:45:29,ACH,5999-MiscRetail,SaaS,GB,GB,D300616,132.39,4,2,0,0,
T406256,A200581,C100135,2025-05-07 05:20:30,EFT,4814-Telecom,Non-profit,PK,PK,D300422,134.91,5,2,0,0,
T408584,A200346,C100304,2025-05-07 06:24:50,Card,4814-Telecom,Wholesale,MX,MX,D300424,2338.17,6,2,0,0,
T400280,A200489,C100095,2025-05-07 07:29:08,EFT,4814-Telecom,Wholesale,MX,MX,D300726,1341.9,7,2,0,0,
T410646,A200212,C100305,2025-05-07 08:03:45,Wire,5995-Pets,Restaurant,PH,FR,D300697,520.97,8,2,0,0,
T405930,A200225,C100481,2025-05-07 08:21:41,Card,5814-FastFood,Retail,CA,CA,D300355,133.54,8,2,0,0,
T411731,A200289,C100185,2025-05-07 08:53:53,Card,5411-Grocery,SaaS,FR,FR,D300056,437.33,8,2,0,0,
T411761,A200496,C100085,2025-05-07 09:07:11,EFT,5995-Pets,Wholesale,DE,DE,D300025,1166.09,9,2,0,0,
T402358,A200382,C100204,2025-05-07 09:10:55,Wire,4814-Telecom,Non-profit,MX,MX,D300176,2404.93,9,2,0,0,
T402809,A200582,C100294,2025-05-07 09:11:44,ACH,4899-Utilities,Services,MX,MX,D300136,761.64,9,2,0,0,
T402935,A200569,C100416,2025-05-07 09:29:15,ACH,5812-Restaurants,Contractor,ES,ES,D300587,2120.67,9,2,0,0,
T409544,A200374,C100218,2025-05-07 10:20:15,Interac,5732-Electronics,Contractor,NG,NG,D300074,639.44,10,2,0,0,
T404873,A200475,C100360,2025-05-07 10:55:01,EFT,5942-Books,Non-profit,US,US,D300325,353.73,10,2,0,0,
T408439,A200243,C100088,2025-05-07 11:24:15,Interac,7399-BusinessServices,Services,FR,FR,D300234,901.88,11,2,0,0,
T411055,A200446,C100184,2025-05-07 11:25:40,EFT,4899-Utilities,Contractor,PK,PK,D300387,1718.26,11,2,0,0,
T405824,A200098,C100459,2025-05-07 11:30:12,Card,4899-Utilities,Non-profit,ES,ES,D300518,424.71,11,2,0,0,
T400024,A200293,C100335,2025-05-07 11:46:46,Wire,4111-Transport,E-commerce,GB,GB,D300098,814.32,11,2,0,0,
T403480,A200580,C100130,2025-05-07 11:56:18,Card,4111-Transport,Wholesale,PH,PH,D300716,1922.91,11,2,0,0,
T400996,A200176,C100481,2025-05-07 12:09:03,Card,5812-Restaurants,Retail,CA,CA,D300355,70.98,12,2,0,0,
T402286,A200255,C100140,2025-05-07 12:26:29,Interac,4899-Utilities,E-commerce,PH,PH,D300343,192.84,12,2,0,0,
